"","icc","FeatureName"
"326",0.9946916719118,"wavelet.LHH_glcm_Imc2"
"327",0.991186468777474,"wavelet.LHH_glcm_InverseVariance"
"328",0.980474949195475,"wavelet.LHH_glcm_JointAverage"
"329",0.996295490563541,"wavelet.LHH_glcm_JointEnergy"
"330",0.996116241070734,"wavelet.LHH_glcm_JointEntropy"
"331",0.987170580616527,"wavelet.LHH_glcm_MCC"
"332",0.996141602861418,"wavelet.LHH_glcm_MaximumProbability"
"333",0.980474949014497,"wavelet.LHH_glcm_SumAverage"
"334",0.995283713614791,"wavelet.LHH_glcm_SumEntropy"
"335",0.98914346397472,"wavelet.LHH_glcm_SumSquares"
"336",0.997680220231217,"wavelet.LHH_glrlm_GrayLevelNonUniformity"
"337",0.993478941038032,"wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized"
"338",0.985468833445961,"wavelet.LHH_glrlm_GrayLevelVariance"
"339",0.96209389599085,"wavelet.LHH_glrlm_HighGrayLevelRunEmphasis"
"340",0.995897835831259,"wavelet.LHH_glrlm_LongRunEmphasis"
"341",0.955956966833548,"wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis"
"342",0.998900768069356,"wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis"
"343",0.998419366057042,"wavelet.LHH_glrlm_LowGrayLevelRunEmphasis"
"344",0.989502467112384,"wavelet.LHH_glrlm_RunEntropy"
"345",0.996045300933213,"wavelet.LHH_glrlm_RunLengthNonUniformity"
"346",0.991744220973548,"wavelet.LHH_glrlm_RunLengthNonUniformityNormalized"
"347",0.993043746240964,"wavelet.LHH_glrlm_RunPercentage"
"348",0.995864238146179,"wavelet.LHH_glrlm_RunVariance"
"349",0.993092751188341,"wavelet.LHH_glrlm_ShortRunEmphasis"
"350",0.963901552584557,"wavelet.LHH_glrlm_ShortRunHighGrayLevelEmphasis"
"351",0.998220465996715,"wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis"
"352",0.98795799421162,"wavelet.LHH_glszm_GrayLevelNonUniformity"
"353",0.997372932606137,"wavelet.LHH_glszm_GrayLevelNonUniformityNormalized"
"354",0.984806061218232,"wavelet.LHH_glszm_GrayLevelVariance"
"355",0.958113196413898,"wavelet.LHH_glszm_HighGrayLevelZoneEmphasis"
"356",0.999121341907063,"wavelet.LHH_glszm_LargeAreaEmphasis"
"357",0.995236885805369,"wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis"
"358",0.999735888649375,"wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis"
"359",0.995026552405704,"wavelet.LHH_glszm_LowGrayLevelZoneEmphasis"
"360",0.991463600664001,"wavelet.LHH_glszm_SizeZoneNonUniformity"
"361",0.817700513403727,"wavelet.LHH_glszm_SizeZoneNonUniformityNormalized"
"362",0.813327419643562,"wavelet.LHH_glszm_SmallAreaEmphasis"
"363",0.93197700259799,"wavelet.LHH_glszm_SmallAreaHighGrayLevelEmphasis"
"364",0.992978242403244,"wavelet.LHH_glszm_SmallAreaLowGrayLevelEmphasis"
"365",0.993152881070184,"wavelet.LHH_glszm_ZoneEntropy"
"366",0.974891826908249,"wavelet.LHH_glszm_ZonePercentage"
"367",0.999121024821029,"wavelet.LHH_glszm_ZoneVariance"
"368",0.990626355061629,"wavelet.LHH_gldm_DependenceEntropy"
"369",0.997736305576614,"wavelet.LHH_gldm_DependenceNonUniformity"
"370",0.988189313489157,"wavelet.LHH_gldm_DependenceNonUniformityNormalized"
"371",0.974155993131243,"wavelet.LHH_gldm_DependenceVariance"
